4.238863887970838835e-18,1.370719898059779597e-12
-1.642147528627901920e-03,-7.408901001326739788e-05
-3.308814446882024640e-03,1.106988958781585097e-03
-4.975480192030090620e-03,1.050238730385899544e-03
-6.642146283695637976e-03,4.793771251570433378e-03
-8.308811779272673448e-03,4.467294493224471807e-03
-9.975476880782707667e-03,3.997251886175945401e-03
-1.164214195677004682e-02,3.216160432202741504e-03
-1.330880702178660613e-02,2.079517464153468609e-03
-1.497547208987271006e-02,2.050943323411047459e-03
-1.664213715059759124e-02,3.287664847448468208e-03
-1.830880222280484304e-02,2.298387233167886734e-03
-1.997546729543842048e-02,8.457053918391466141e-04
-2.164213242699020157e-02,2.321844804100692272e-03
-2.330879744289404698e-02,2.104647632222622633e-03
-2.497546248673643277e-02,-2.526765001675812528e-05
-2.664212756778283619e-02,-1.053603366017341614e-03
-2.830879263007091140e-02,-5.924851866438984871e-04
-2.997545764975484417e-02,-2.808999211993068457e-03
-3.164212461419424471e-02,-3.117605578154325485e-03
-3.330878970564299379e-02,-2.963072503916919231e-03
-3.497545480155395126e-02,-2.500239876098930836e-03
-3.664211986645682373e-02,-1.882203272543847561e-03
-3.830878496751211060e-02,-2.805546741001307964e-03
-3.997545007624125901e-02,-1.024741970468312502e-03
-4.164211501841919016e-02,-2.606959606055170298e-03
-4.330878018785710992e-02,1.929541234858334064e-03
-4.497544518696372506e-02,3.058594185858964920e-03
-4.664211013306385212e-02,7.845042273402214050e-05
-4.830877533149191549e-02,2.539629815146327019e-03
-4.997544039778745173e-02,4.358394304290413857e-03
-5.164210545228797855e-02,4.644368309527635574e-03
-5.330877049760829323e-02,4.420512588694691658e-03
-5.497543555657102843e-02,4.423835081979632378e-03
-5.664210068891861738e-02,5.337526090443134308e-03
-5.830876577212507073e-02,4.177518654614686966e-03
-5.997543080778200419e-02,3.650503698736429214e-03
-6.164209592725455877e-02,6.795471068471670151e-03
-6.330876464622292588e-02,6.890076212584972382e-03
-6.497542971783332177e-02,6.493010558187961578e-03
-6.664209482704563925e-02,7.483598310500383377e-03
-6.830875993298946014e-02,8.537453599274158478e-03
-6.997542490486807765e-02,5.751458462327718735e-03
-7.164209010898048291e-02,8.817458059638738632e-03
-7.330875510939449669e-02,8.679619291797280312e-03
-7.497542017571845463e-02,7.984082214534282684e-03
-7.664208529811844528e-02,8.158757584169507027e-03
-7.830875038445128666e-02,7.079494651407003403e-03
-7.997541557409704183e-02,1.043334708083420992e-02
-8.164208052576782393e-02,9.543148684315383434e-03
-7.956732295497204177e-02,7.887966814450919628e-03
-7.958883936225902289e-02,6.221300805918872356e-03
-8.328482735669240355e-02,4.554632003419101238e-03
-8.330665170797146857e-02,2.887963200919330120e-03
-8.117969817249104381e-02,1.221296028234064579e-03
-8.212375828588847071e-02,-4.453716101124882698e-04
-8.306180231738835573e-02,-2.112039423082023859e-03
-8.064042939804494381e-02,-3.778706886805593967e-03
-7.782780379056930542e-02,-5.445374292321503162e-03
-7.648816937580704689e-02,-7.112043094821274281e-03
-7.812498917337507010e-02,-8.778711897321045399e-03
-7.877573627047240734e-02,-1.044537790585309267e-02
