1.344744628151151034e-12,1.370719898059779597e-12
3.518888843245804310e-04,7.408901001326739788e-05
4.770438827108591795e-04,1.106988958781585097e-03
7.906651007942855358e-04,1.050238730385899544e-03
3.879643278196454048e-03,4.793771251570433378e-03
3.902623429894447327e-03,4.467294493224471807e-03
3.710332093760371208e-03,3.997251886175945401e-03
2.733785891905426979e-03,3.216160432202741504e-03
8.585859322920441628e-04,2.079517464153468609e-03
1.027059624902904034e-03,2.050943323411047459e-03
1.861127791926264763e-03,3.287664847448468208e-03
1.148996874690055847e-03,2.298387233167886734e-03
3.515621065162122250e-04,8.457053918391466141e-04
1.106707146391272545e-03,2.321844804100692272e-03
1.353705534711480141e-03,2.104647632222622633e-03
1.697414700174704194e-05,2.526765001675812528e-05
3.743901033885776997e-04,1.053603366017341614e-03
9.171823039650917053e-04,5.924851866438984871e-04
6.804011645726859570e-04,2.808999211993068457e-03
1.170391682535409927e-03,3.117605578154325485e-03
1.662134658545255661e-03,2.963072503916919231e-03
6.802935386076569557e-04,2.500239876098930836e-03
6.032831734046339989e-04,1.882203272543847561e-03
3.976473817601799965e-04,2.805546741001307964e-03
9.742960683070123196e-04,1.024741970468312502e-03
3.311043255962431431e-04,2.606959606055170298e-03
3.741852939128875732e-03,1.929541234858334064e-03
5.147697869688272476e-03,3.058594185858964920e-03
2.647321438416838646e-03,7.845042273402214050e-05
5.431864410638809204e-03,2.539629815146327019e-03
6.985224317759275436e-03,4.358394304290413857e-03
7.330593187361955643e-03,4.644368309527635574e-03
7.378027774393558502e-03,4.420512588694691658e-03
7.923824712634086609e-03,4.423835081979632378e-03
9.115548804402351379e-03,5.337526090443134308e-03
8.232728578150272369e-03,4.177518654614686966e-03
7.513801567256450653e-03,3.650503698736429214e-03
1.093758549541234970e-02,6.795471068471670151e-03
1.104939542710781097e-02,6.890076212584972382e-03
1.023062132298946381e-02,6.493010558187961578e-03
1.149938441812992096e-02,7.483598310500383377e-03
1.260278746485710144e-02,8.537453599274158478e-03
1.009348407387733459e-02,5.751458462327718735e-03
1.289209909737110138e-02,8.817458059638738632e-03
1.237612124532461166e-02,8.679619291797280312e-03
1.094287727028131485e-02,7.984082214534282684e-03
1.034593302756547928e-02,8.158757584169507027e-03
8.725733496248722076e-03,7.079494651407003403e-03
1.164395734667778015e-02,1.043334708083420992e-02
1.642545759677885298e-03,1.642080525767822263e-03
3.958883881568925345e-04,4.326770450279598945e-04
2.363491058349626028e-04,4.111606377409787738e-04
3.536140620708463911e-03,3.284827356692401890e-03
3.405457437038419966e-03,3.306651707971466903e-03
1.777416169643400434e-03,1.179698172491042141e-03
2.246892154216764692e-03,2.123758285888469044e-03
3.956710994243620161e-03,3.061802317388354067e-03
2.262702286243437055e-03,6.404293980449421442e-04
1.594665646553056204e-04,2.172196209430696245e-03
1.724855899810792681e-03,3.511830624192954775e-03
3.649759292602555716e-04,1.875010826624931570e-03
4.776549339294416940e-04,1.224263729527594324e-03
2.233805060386659380e-03,3.657073988579215285e-03
2.089688479900361773e-03,4.165046308189632174e-03
1.664848923683168169e-03,3.641389003023506876e-03
1.868242323398591753e-03,3.741576145403088804e-03
1.912111341953279253e-03,4.094788962975146052e-03
1.123340725898744341e-03,3.151394817978145357e-03
1.859607100486757036e-03,3.468014341779054877e-03
2.527439892292024370e-03,3.508678446523846861e-03
4.021966755390168902e-03,4.634131602942945238e-03
4.432754516601564165e-03,4.767426506150515553e-03
4.479722976684571978e-03,5.136716163251550671e-03
5.617679953575135943e-03,5.463083913200536545e-03
7.113533020019532915e-03,7.653111051768066164e-03
6.165841519832612749e-03,6.848693576175721165e-03
7.199609577655793902e-03,8.488657460547985312e-03
6.554419100284578081e-03,8.121821489185096499e-03
6.442690193653108355e-03,8.033819189295174357e-03
6.108993589878083941e-03,7.283372730016710039e-03
8.187247812747946996e-04,2.112017166800796153e-03
1.132653057575226663e-03,5.206450959667555112e-04
8.186110854148873073e-04,5.564315151423207539e-04
2.596206068992613913e-03,3.772939709015189769e-03
4.153541326522826316e-03,5.853434596210717322e-03
4.774990528821944358e-03,6.223016688600181701e-03
6.130690723657607200e-03,8.001648974604903819e-03
4.347319751977919700e-03,6.550214523449539306e-03
4.057786464691161277e-03,5.982637442648409964e-03
9.367345273494712132e-04,2.944684159010647895e-03
2.082212865352629783e-03,4.161526253446935775e-03
3.074797838926314475e-03,4.718997785821556212e-03
4.659782201051711203e-03,6.254654182121156814e-03
3.307065963745116355e-03,4.625058304518460395e-03
1.198421269655226828e-03,2.359662125818430545e-03
4.468122124671944362e-04,8.631699252873575867e-05
1.481316089630126120e-03,2.017756961286067130e-03
6.060869991779335719e-04,1.116725825704642516e-04
1.798023432493210672e-03,1.496846459340304969e-03
4.754484593868256448e-03,5.213687071809545992e-03
1.925223469734192727e-03,2.642790924292058585e-03
4.816064238548287135e-04,1.098750529345125793e-03
6.993496417999275905e-04,7.957498083123945576e-04
8.699177205562583226e-04,1.402794653549789550e-03
1.260562837123870017e-03,1.672219434985890152e-03
3.083027005195616843e-03,3.216538193519226374e-03
3.303087353706359031e-03,3.011921545257791044e-03
2.136035859584807517e-03,2.606353235896675946e-03
3.309687972068778294e-04,8.465116634033612031e-04
3.906181454658499974e-04,6.160910497419527787e-04
