-1.555435196875371018e-13,-1.273573159096558910e-14
-1.642611110582947731e-03,2.209549071267247200e-03
-3.309278050437569618e-03,1.522622071206569672e-03
-4.975946154445409775e-03,2.141454489901661873e-03
-6.642614491283893585e-03,3.226907690986990929e-03
-8.309279568493366241e-03,3.574735950678586960e-03
-9.975944645702838898e-03,5.796208977699279785e-03
-1.164260972291231155e-02,3.186285262927412987e-03
-1.330927480012178421e-02,4.488566890358924866e-03
-1.497593987733125687e-02,6.437018048018217087e-03
-1.664260588586330414e-02,6.902849301695823669e-03
-1.830927096307277679e-02,9.405559860169887543e-03
-1.997593604028224945e-02,1.055911462754011154e-02
-2.164260111749172211e-02,8.906722068786621094e-03
-2.330926619470119476e-02,9.813842363655567169e-03
-2.497593127191066742e-02,1.078955736011266708e-02
-2.664259634912014008e-02,1.304712332785129547e-02
-2.830926142632961273e-02,1.449364144355058670e-02
-2.997592650353908539e-02,1.486761961132287979e-02
-3.164259344339370728e-02,1.379141304641962051e-02
-3.330925852060317993e-02,1.658203266561031342e-02
-3.497592359781265259e-02,1.588060520589351654e-02
-3.664258867502212524e-02,1.492253318428993225e-02
-3.830925375223159790e-02,1.365728769451379776e-02
-3.997591882944107056e-02,1.400559768080711365e-02
-4.164258390665054321e-02,1.585435681045055389e-02
-4.330924898386001587e-02,1.586912199854850769e-02
-4.497591406106948853e-02,1.763079129159450531e-02
-4.664257913827896118e-02,1.888965070247650146e-02
-4.830924421548843384e-02,1.899886876344680786e-02
-4.997590929269790649e-02,2.069412916898727417e-02
-5.164257436990737915e-02,1.690746098756790161e-02
-5.330923944711685181e-02,1.848354376852512360e-02
-5.497590452432632446e-02,1.915748603641986847e-02
-5.664256960153579712e-02,1.758537255227565765e-02
-5.830923467874526978e-02,1.930842548608779907e-02
-5.997589975595474243e-02,1.767054200172424316e-02
-6.164256483316421509e-02,1.863887347280979156e-02
-6.330922991037368774e-02,1.889299787580966949e-02
-6.497589498758316040e-02,1.962438412010669708e-02
-6.664256006479263306e-02,2.005144208669662476e-02
-6.830922514200210571e-02,1.737706176936626434e-02
